make model,rid,source_url,id,dl,make,model,vehicle_type,car_registration_date,listing_price,depreciation,category_1,engine_cap,transmission,mileage,no_of_owners,coe,omv,arf,availability,posted_on,last_updated_on,company_name,road_tax,category_2,category_3
Mercedes-Benz E-Class E200,10006,https://www.sgcarmart.com/used_cars/info.php?ID=719455&DL=1000,719455,1000,Mercedes-Benz,E-Class E200,Luxury Sedan,10/11/12 0:00,103800,20260,PARF Car,1796,Auto,82000,1,87999,50734,50734,Available,10/20/18 0:00,11/26/18 0:00,,974, Direct Owner Sale,
Mercedes-Benz E-Class E200,1988,https://www.sgcarmart.com/used_cars/info.php?ID=746850&DL=1000,746850,1000,Mercedes-Benz,E-Class E200,Luxury Sedan,9/18/12 0:00,109100,21990,PARF Car,1796,Auto,0,1,80191,50734,50734,Available,11/25/18 0:00,11/26/18 0:00,,974, Direct Owner Sale,
Mercedes-Benz E-Class E200,327,https://www.sgcarmart.com/used_cars/info.php?ID=724202&DL=2007,724202,2007,Mercedes-Benz,E-Class E200,Luxury Sedan,9/11/12 0:00,83800,15420,PARF Car,1796,Auto,79000,2,85889,50734,50734,Available,11/27/18 0:00,11/27/18 0:00,Don Motoring,974, Premium Ad Car,
Mercedes-Benz E-Class E200,7547,https://www.sgcarmart.com/used_cars/info.php?ID=766946&DL=1073,766946,1073,Mercedes-Benz,E-Class E200,Luxury Sedan,7/10/12 0:00,79800,15050,PARF Car,1796,Auto,97425,2,65801,50734,50734,Available,11/9/18 0:00,11/27/18 0:00,Hua Yang Credit Pte Ltd,974,,
Mercedes-Benz E-Class E200,6004,https://www.sgcarmart.com/used_cars/info.php?ID=784309&DL=3214,784309,3214,Mercedes-Benz,E-Class E200,Luxury Sedan,4/30/12 0:00,74800,14180,PARF Car,1796,Auto,108000,1,91000,52532,52532,Available,11/16/18 0:00,11/21/18 0:00,Car Search,974, Consignment Car,
Mercedes-Benz E-Class E200,1420,https://www.sgcarmart.com/used_cars/info.php?ID=686668&DL=2006,686668,2006,Mercedes-Benz,E-Class E200,Luxury Sedan,2/15/12 0:00,75800,14910,PARF Car,1796,Auto,0,2,67889,55619,55619,Available,11/26/18 0:00,11/26/18 0:00,Transco Enterprises,974,,
Mercedes-Benz E-Class E200,532,https://www.sgcarmart.com/used_cars/info.php?ID=771066&DL=2814,771066,2814,Mercedes-Benz,E-Class E200,Luxury Sedan,1/5/12 0:00,68800,13690,PARF Car,1796,Auto,97301,1,65058,52532,52532,Available,11/27/18 0:00,11/27/18 0:00,Centro Auto Pte Ltd,974,,
Mercedes-Benz E-Class E200 Avantgarde,5497,https://www.sgcarmart.com/used_cars/info.php?ID=772121&DL=1013,772121,1013,Mercedes-Benz,E-Class E200 Avantgarde,Luxury Sedan,9/20/18 0:00,203800,17600,PARF Car,1991,Auto,60,1,31307,50008,62015,Available,11/18/18 0:00,11/18/18 0:00,Shuang Hup Credit,1202, Almost New Car, Low Mileage Car
Mercedes-Benz E-Class E200 Avantgarde,6245,https://www.sgcarmart.com/used_cars/info.php?ID=732368&DL=2052,732368,2052,Mercedes-Benz,E-Class E200 Avantgarde,Luxury Sedan,4/20/18 0:00,192888,17320,PARF Car,1991,Auto,88,1,37010,48706,60189,Available,11/16/18 0:00,11/27/18 0:00,TTS Eurocars,1202, Almost New Car, Low Mileage Car
Mercedes-Benz E-Class E200 Avantgarde,8140,https://www.sgcarmart.com/used_cars/info.php?ID=781974&DL=2927,781974,2927,Mercedes-Benz,E-Class E200 Avantgarde,Luxury Sedan,4/12/18 0:00,188888,17030,PARF Car,1991,Auto,6000,1,37605,47363,58309,Available,11/5/18 0:00,11/26/18 0:00,Bavarian Marques Pte Ltd,1202, Almost New Car, Premium Ad Car
Mercedes-Benz E-Class E200 Avantgarde,8537,https://www.sgcarmart.com/used_cars/info.php?ID=728969&DL=3209,728969,3209,Mercedes-Benz,E-Class E200 Avantgarde,Luxury Sedan,4/3/18 0:00,202988,18430,PARF Car,1991,Auto,80,1,47002,49375,61125,Available,11/3/18 0:00,11/3/18 0:00,Eagle Land (Credit) Pte Ltd,1202, Almost New Car, Low Mileage Car
Mercedes-Benz E-Class E200 Avantgarde,9679,https://www.sgcarmart.com/used_cars/info.php?ID=726277&DL=2010,726277,2010,Mercedes-Benz,E-Class E200 Avantgarde,Luxury Sedan,3/27/18 0:00,205988,18850,PARF Car,1991,Auto,78,1,42322,48620,60068,Available,10/24/18 0:00,11/26/18 0:00,Vincar Pte Ltd,1202, Almost New Car, Premium Ad Car
Mercedes-Benz E-Class E200 Avantgarde,8162,https://www.sgcarmart.com/used_cars/info.php?ID=779996&DL=3034,779996,3034,Mercedes-Benz,E-Class E200 Avantgarde,Luxury Sedan,12/1/17 0:00,193000,17720,PARF Car,1991,Auto,17300,1,57414,52567,66621,Available,11/5/18 0:00,11/27/18 0:00,SG Car Consign Pte Ltd,1202, Almost New Car,
Mercedes-Benz E-Class E200 Avantgarde,8205,https://www.sgcarmart.com/used_cars/info.php?ID=760669&DL=1000,760669,1000,Mercedes-Benz,E-Class E200 Avantgarde,Luxury Sedan,8/17/17 0:00,222000,21630,PARF Car,1991,Auto,6048,1,49802,52579,66643,Available,11/5/18 0:00,11/26/18 0:00,,1202, Direct Owner Sale, Low Mileage Car
Mercedes-Benz E-Class E200 Avantgarde,1714,https://www.sgcarmart.com/used_cars/info.php?ID=776158&DL=2900,776158,2900,Mercedes-Benz,E-Class E200 Avantgarde,Luxury Sedan,8/16/17 0:00,189000,17850,PARF Car,1991,Auto,20000,1,53711,52579,66643,Available,11/25/18 0:00,11/26/18 0:00,Marquee Kars,1202,,
Mercedes-Benz E-Class E200 Avantgarde,9302,https://www.sgcarmart.com/used_cars/info.php?ID=774982&DL=1000,774982,1000,Mercedes-Benz,E-Class E200 Avantgarde,Luxury Sedan,8/1/17 0:00,195500,18850,PARF Car,1991,Auto,25000,1,50526,50945,63701,Available,10/27/18 0:00,11/27/18 0:00,,1202, Direct Owner Sale,
Mercedes-Benz E-Class E200 Avantgarde,5989,https://www.sgcarmart.com/used_cars/info.php?ID=784336&DL=1043,784336,1043,Mercedes-Benz,E-Class E200 Avantgarde,Luxury Sedan,6/20/17 0:00,188800,18150,PARF Car,1991,Auto,5000,1,50110,52579,66643,Available,11/16/18 0:00,11/16/18 0:00,Hin Lung Auto Pte Ltd,1202, Low Mileage Car,
Mercedes-Benz E-Class E200 Avantgarde,3335,https://www.sgcarmart.com/used_cars/info.php?ID=779435&DL=1386,779435,1386,Mercedes-Benz,E-Class E200 Avantgarde,Luxury Sedan,6/20/17 0:00,185800,17800,PARF Car,1991,Auto,13000,1,50110,52579,66643,Available,11/23/18 0:00,11/23/18 0:00,Dave Motor Trading Company,1202, Premium Ad Car, STA Evaluated Car
Mercedes-Benz E-Class E200 Avantgarde,4979,https://www.sgcarmart.com/used_cars/info.php?ID=769997&DL=3405,769997,3405,Mercedes-Benz,E-Class E200 Avantgarde,Luxury Sedan,5/3/17 0:00,185000,18020,PARF Car,1991,Auto,15600,1,54406,52255,66059,Available,11/20/18 0:00,11/20/18 0:00,Car Empire Automobiles Pte Ltd,1202,,
Mercedes-Benz E-Class E200 Avantgarde,5990,https://www.sgcarmart.com/used_cars/info.php?ID=784334&DL=1043,784334,1043,Mercedes-Benz,E-Class E200 Avantgarde,Luxury Sedan,4/20/17 0:00,184800,18040,PARF Car,1991,Auto,11000,1,53001,52579,66643,Available,11/16/18 0:00,11/16/18 0:00,Hin Lung Auto Pte Ltd,1202, Low Mileage Car,
Mercedes-Benz E-Class E200 Avantgarde,1170,https://www.sgcarmart.com/used_cars/info.php?ID=744830&DL=3149,744830,3149,Mercedes-Benz,E-Class E200 Avantgarde,Luxury Sedan,3/21/17 0:00,183800,18100,PARF Car,1991,Auto,28500,1,56206,52579,66643,Available,11/26/18 0:00,11/26/18 0:00,Orchard Credit Pte Ltd,1202, Premium Ad Car,
Mercedes-Benz E-Class E200 Avantgarde,10048,https://www.sgcarmart.com/used_cars/info.php?ID=732694&DL=3149,732694,3149,Mercedes-Benz,E-Class E200 Avantgarde,Luxury Sedan,3/9/17 0:00,189800,18890,PARF Car,1991,Auto,11000,1,56410,52579,66643,Available,10/19/18 0:00,11/1/18 0:00,Orchard Credit Pte Ltd,1202, Premium Ad Car, Low Mileage Car
Mercedes-Benz E-Class E200 Avantgarde,8259,https://www.sgcarmart.com/used_cars/info.php?ID=762108&DL=3149,762108,3149,Mercedes-Benz,E-Class E200 Avantgarde,Luxury Sedan,3/9/17 0:00,189800,18890,PARF Car,1991,Auto,11500,1,56410,52579,66643,Available,11/4/18 0:00,11/4/18 0:00,Orchard Credit Pte Ltd,1202, Premium Ad Car, Low Mileage Car
Mercedes-Benz E-Class E200 Avantgarde,8251,https://www.sgcarmart.com/used_cars/info.php?ID=734304&DL=3149,734304,3149,Mercedes-Benz,E-Class E200 Avantgarde,Luxury Sedan,3/9/17 0:00,189800,18890,PARF Car,1991,Auto,16000,1,53001,52579,66643,Available,11/4/18 0:00,11/4/18 0:00,Orchard Credit Pte Ltd,1202, Premium Ad Car, Low Mileage Car
Mercedes-Benz E-Class E200 Avantgarde,208,https://www.sgcarmart.com/used_cars/info.php?ID=784515&DL=2850,784515,2850,Mercedes-Benz,E-Class E200 Avantgarde,Luxury Sedan,1/25/17 0:00,163800,16300,PARF Car,1991,Auto,12027,2,52600,49551,61372,Available,11/27/18 0:00,11/27/18 0:00,Automobili KK Pte Ltd,1202, Premium Ad Car, Low Mileage Car
Mercedes-Benz E-Class E200 Avantgarde,5275,https://www.sgcarmart.com/used_cars/info.php?ID=768490&DL=2754,768490,2754,Mercedes-Benz,E-Class E200 Avantgarde,Luxury Sedan,1/17/17 0:00,182000,18000,PARF Car,1991,Auto,24700,1,46229,54933,70880,Available,11/19/18 0:00,11/20/18 0:00,Wearnes Automotive Pte Ltd,1202,,
Mercedes-Benz E-Class E200 Avantgarde,4939,https://www.sgcarmart.com/used_cars/info.php?ID=784882&DL=2003,784882,2003,Mercedes-Benz,E-Class E200 Avantgarde,Luxury Sedan,1/13/17 0:00,175999,17290,PARF Car,1991,Auto,43000,1,46229,54933,70880,Available,11/20/18 0:00,11/26/18 0:00,Premium Automobiles,1202, Premium Ad Car,
Mercedes-Benz E-Class E200 Avantgarde,8572,https://www.sgcarmart.com/used_cars/info.php?ID=781362&DL=2927,781362,2927,Mercedes-Benz,E-Class E200 Avantgarde,Luxury Sedan,12/15/16 0:00,169000,16600,PARF Car,1991,Auto,55000,1,55501,54809,70657,Available,11/2/18 0:00,11/26/18 0:00,Bavarian Marques Pte Ltd,1202, Premium Ad Car,
Mercedes-Benz E-Class E200 Avantgarde,5054,https://www.sgcarmart.com/used_cars/info.php?ID=784933&DL=2239,784933,2239,Mercedes-Benz,E-Class E200 Avantgarde,Luxury Sedan,9/29/16 0:00,183800,19250,PARF Car,1991,Auto,40000,1,57002,52106,65791,Available,11/19/18 0:00,11/23/18 0:00,Hui Hua Credit Pte Ltd,1202,,
Mercedes-Benz E-Class E200 Avantgarde,5917,https://www.sgcarmart.com/used_cars/info.php?ID=768521&DL=1066,768521,1066,Mercedes-Benz,E-Class E200 Avantgarde,Luxury Sedan,5/15/15 0:00,121800,14930,PARF Car,1991,Auto,65000,2,77600,45353,50495,Available,11/17/18 0:00,11/26/18 0:00,Hua Yang Credit Pte Ltd,1202, Premium Ad Car,
Mercedes-Benz E-Class E200 Avantgarde,2981,https://www.sgcarmart.com/used_cars/info.php?ID=759978&DL=1094,759978,1094,Mercedes-Benz,E-Class E200 Avantgarde,Luxury Sedan,5/5/15 0:00,121800,15000,PARF Car,1991,Auto,79806,1,71889,45353,50495,Available,11/24/18 0:00,11/24/18 0:00,Motor-East Pte Ltd,1202,,
Mercedes-Benz E-Class E200 Avantgarde,8615,https://www.sgcarmart.com/used_cars/info.php?ID=781188&DL=1213,781188,1213,Mercedes-Benz,E-Class E200 Avantgarde,Luxury Sedan,3/2/15 0:00,129800,16690,PARF Car,1991,Auto,51283,1,70890,45353,50495,Available,11/2/18 0:00,11/27/18 0:00,Republic Auto,1202,,
Mercedes-Benz E-Class E200 Avantgarde,9136,https://www.sgcarmart.com/used_cars/info.php?ID=743642&DL=3324,743642,3324,Mercedes-Benz,E-Class E200 Avantgarde,Luxury Sedan,1/9/15 0:00,120000,15480,PARF Car,1991,Auto,75000,1,70890,45353,50495,Available,10/29/18 0:00,11/14/18 0:00,ACM Automobiles Pte Ltd,1202,,
Mercedes-Benz E-Class E200 Avantgarde,8913,https://www.sgcarmart.com/used_cars/info.php?ID=780626&DL=1304,780626,1304,Mercedes-Benz,E-Class E200 Avantgarde,Luxury Sedan,12/3/14 0:00,119800,15910,PARF Car,1991,Auto,86000,1,72890,47172,48041,Available,10/31/18 0:00,10/31/18 0:00,BCC Auto Credit,1202, Premium Ad Car,
Mercedes-Benz E-Class E200 Avantgarde,1604,https://www.sgcarmart.com/used_cars/info.php?ID=786282&DL=2429,786282,2429,Mercedes-Benz,E-Class E200 Avantgarde,Luxury Sedan,8/14/14 0:00,109800,14790,PARF Car,1991,Auto,84000,1,64889,45353,50495,Available,11/25/18 0:00,11/25/18 0:00,ST Carz Pte Ltd,1202,,
Mercedes-Benz E-Class E200 Avantgarde,2358,https://www.sgcarmart.com/used_cars/info.php?ID=760212&DL=2007,760212,2007,Mercedes-Benz,E-Class E200 Avantgarde,Luxury Sedan,8/5/14 0:00,107800,14820,PARF Car,1991,Auto,0,1,64889,42793,46911,Available,11/24/18 0:00,11/27/18 0:00,Don Motoring,1202, Premium Ad Car,
Mercedes-Benz E-Class E200 Avantgarde,3263,https://www.sgcarmart.com/used_cars/info.php?ID=775249&DL=2952,775249,2952,Mercedes-Benz,E-Class E200 Avantgarde,Luxury Sedan,6/19/14 0:00,106800,14990,PARF Car,1991,Auto,83000,1,68103,42793,46911,Available,11/23/18 0:00,11/26/18 0:00,New Way Leasing Pte Ltd,1202,,
Mercedes-Benz E-Class E200 Avantgarde,1284,https://www.sgcarmart.com/used_cars/info.php?ID=783078&DL=2077,783078,2077,Mercedes-Benz,E-Class E200 Avantgarde,Luxury Sedan,5/29/14 0:00,103800,14600,PARF Car,1991,Auto,75700,2,79300,42793,46911,Available,11/26/18 0:00,11/27/18 0:00,Benefit Auto Enterprise Pte Ltd,1202, Premium Ad Car,
Mercedes-Benz E-Class E200 Avantgarde,6059,https://www.sgcarmart.com/used_cars/info.php?ID=784243&DL=3133,784243,3133,Mercedes-Benz,E-Class E200 Avantgarde,Luxury Sedan,2/28/14 0:00,105800,15250,PARF Car,1991,Auto,0,1,79000,45943,51321,Available,11/16/18 0:00,11/26/18 0:00,Car Buyers Automotive Pte Ltd,1202, Premium Ad Car,
Mercedes-Benz E-Class E200 Avantgarde,955,https://www.sgcarmart.com/used_cars/info.php?ID=775816&DL=2334,775816,2334,Mercedes-Benz,E-Class E200 Avantgarde,Luxury Sedan,2/4/14 0:00,103666,15390,PARF Car,1991,Auto,60000,2,79000,43296,47615,Available,11/26/18 0:00,11/26/18 0:00,Privilege Motors Pte Ltd,1202,,
Mercedes-Benz E-Class E200 Avantgarde,8261,https://www.sgcarmart.com/used_cars/info.php?ID=753013&DL=3149,753013,3149,Mercedes-Benz,E-Class E200 Avantgarde,Luxury Sedan,1/17/14 0:00,106800,15480,PARF Car,1991,Auto,70000,1,75700,48189,54465,Available,11/4/18 0:00,11/9/18 0:00,Orchard Credit Pte Ltd,1202, Premium Ad Car,
Mercedes-Benz E-Class E200 Avantgarde,5400,https://www.sgcarmart.com/used_cars/info.php?ID=754920&DL=3210,754920,3210,Mercedes-Benz,E-Class E200 Avantgarde,Luxury Sedan,1/8/14 0:00,99800,14490,PARF Car,1991,Auto,0,1,75700,45943,51321,Available,11/18/18 0:00,11/22/18 0:00,CSH Motors (S) Pte Ltd,1202,,
Mercedes-Benz E-Class E200 Avantgarde,8598,https://www.sgcarmart.com/used_cars/info.php?ID=775974&DL=3321,775974,3321,Mercedes-Benz,E-Class E200 Avantgarde,Luxury Sedan,10/30/13 0:00,101800,15500,PARF Car,1991,Auto,70000,1,77600,45702,50983,Available,11/2/18 0:00,11/26/18 0:00,AMS Motors Pte Ltd,1202,,
Mercedes-Benz E-Class E200 Avantgarde,4023,https://www.sgcarmart.com/used_cars/info.php?ID=785596&DL=2485,785596,2485,Mercedes-Benz,E-Class E200 Avantgarde,Luxury Sedan,10/31/11 0:00,67800,14040,PARF Car,1796,Auto,0,2,75889,53452,53452,Available,11/22/18 0:00,11/27/18 0:00,Grande Auto Credit,974,,
Mercedes-Benz E-Class E200 CGI,8691,https://www.sgcarmart.com/used_cars/info.php?ID=746972&DL=3402,746972,3402,Mercedes-Benz,E-Class E200 CGI,Luxury Sedan,5/9/13 0:00,93800,14390,PARF Car,1796,Auto,74200,1,62000,48276,59587,Available,11/2/18 0:00,11/2/18 0:00,Singapore Cars Owner Pte Ltd,974,,
Mercedes-Benz E-Class E200 CGI,11288,https://www.sgcarmart.com/used_cars/info.php?ID=643592&DL=1127,643592,1127,Mercedes-Benz,E-Class E200 CGI,Luxury Sedan,4/11/13 0:00,92000,16150,PARF Car,1796,Auto,87000,1,80001,47814,42814,Available,10/3/18 0:00,11/27/18 0:00,Prime Motor & Leasing,974,,
Mercedes-Benz E-Class E200 CGI,3392,https://www.sgcarmart.com/used_cars/info.php?ID=695447&DL=2961,695447,2961,Mercedes-Benz,E-Class E200 CGI,Luxury Sedan,3/14/13 0:00,85800,14070,PARF Car,1796,Auto,0,1,92667,50766,50766,Available,11/23/18 0:00,11/23/18 0:00,Auto Nexus Pte Ltd,974, Premium Ad Car,
Mercedes-Benz E-Class E200 CGI,4894,https://www.sgcarmart.com/used_cars/info.php?ID=785017&DL=1177,785017,1177,Mercedes-Benz,E-Class E200 CGI,Luxury Sedan,1/11/13 0:00,89800,15620,PARF Car,1796,Auto,95000,3,82289,50766,50766,Available,11/20/18 0:00,11/20/18 0:00,Motor-Way Credit Pte Ltd,974,,
Mercedes-Benz E-Class E200 CGI,3312,https://www.sgcarmart.com/used_cars/info.php?ID=785845&DL=2563,785845,2563,Mercedes-Benz,E-Class E200 CGI,Luxury Sedan,10/24/12 0:00,82600,14650,PARF Car,1796,Auto,146500,1,88500,50734,50734,Available,11/23/18 0:00,11/23/18 0:00,Prem Roy Motoring,974, Consignment Car,
Mercedes-Benz E-Class E200 CGI,2901,https://www.sgcarmart.com/used_cars/info.php?ID=676544&DL=2175,676544,2175,Mercedes-Benz,E-Class E200 CGI,Luxury Sedan,4/20/12 0:00,73800,14000,PARF Car,1796,Auto,101800,2,73801,52532,52532,Available,11/24/18 0:00,11/24/18 0:00,Roadlink Auto Pte Ltd,974,,
Mercedes-Benz E-Class E200 CGI,703,https://www.sgcarmart.com/used_cars/info.php?ID=782935&DL=1354,782935,1354,Mercedes-Benz,E-Class E200 CGI,Luxury Sedan,3/29/12 0:00,72800,13960,PARF Car,1796,Auto,64339,2,73801,52532,52532,Available,11/27/18 0:00,11/27/18 0:00,Cosmo Automobiles,974, STA Evaluated Car, Low Mileage Car
Mercedes-Benz E-Class E200 CGI,5316,https://www.sgcarmart.com/used_cars/info.php?ID=733322&DL=2001,733322,2001,Mercedes-Benz,E-Class E200 CGI,Luxury Sedan,7/28/11 0:00,65800,15100,PARF Car,1796,Auto,0,2,68501,51084,51084,Available,11/19/18 0:00,11/23/18 0:00,Leco Prestige,974,,
Mercedes-Benz E-Class E200 CGI,890,https://www.sgcarmart.com/used_cars/info.php?ID=786224&DL=2726,786224,2726,Mercedes-Benz,E-Class E200 CGI,Luxury Sedan,6/13/11 0:00,62800,14100,PARF Car,1796,Auto,0,1,57100,53923,53923,Available,11/26/18 0:00,11/26/18 0:00,AA Trust Automotive,974,,
Mercedes-Benz E-Class E200 CGI,3467,https://www.sgcarmart.com/used_cars/info.php?ID=785791&DL=1061,785791,1061,Mercedes-Benz,E-Class E200 CGI,Luxury Sedan,6/2/11 0:00,62800,14260,PARF Car,1796,Auto,97000,1,59073,53923,53923,Available,11/23/18 0:00,11/23/18 0:00,FredLink Auto Trading,974,,
Mercedes-Benz E-Class E200 CGI,4847,https://www.sgcarmart.com/used_cars/info.php?ID=769364&DL=2904,769364,2904,Mercedes-Benz,E-Class E200 CGI,Luxury Sedan,5/6/11 0:00,56899,14680,PARF Car,1796,Auto,63000,2,56490,42231,42231,Available,11/20/18 0:00,11/26/18 0:00,Wheels Singapore Pte Ltd,974, Premium Ad Car, Low Mileage Car
Mercedes-Benz E-Class E200 CGI,1018,https://www.sgcarmart.com/used_cars/info.php?ID=781299&DL=1420,781299,1420,Mercedes-Benz,E-Class E200 CGI,Luxury Sedan,4/6/11 0:00,60800,14360,PARF Car,1796,Auto,121878,2,57002,53923,53923,Available,11/26/18 0:00,11/27/18 0:00,Henly Enterprises Co,974,,
Mercedes-Benz E-Class E200 CGI,9727,https://www.sgcarmart.com/used_cars/info.php?ID=778898&DL=1359,778898,1359,Mercedes-Benz,E-Class E200 CGI,Luxury Sedan,1/22/11 0:00,50800,13720,PARF Car,1796,Auto,150500,3,67009,42519,42519,Available,10/23/18 0:00,11/27/18 0:00,Boeki Auto & Marine,974,,
Mercedes-Benz E-Class E200 CGI,4363,https://www.sgcarmart.com/used_cars/info.php?ID=785425&DL=3405,785425,3405,Mercedes-Benz,E-Class E200 CGI,Luxury Sedan,12/29/10 0:00,54800,13330,PARF Car,1796,Auto,0,4,45501,53923,53923,Available,11/21/18 0:00,11/21/18 0:00,Car Empire Automobiles Pte Ltd,974, Premium Ad Car,
Mercedes-Benz E-Class E200 CGI,7380,https://www.sgcarmart.com/used_cars/info.php?ID=779402&DL=3372,779402,3372,Mercedes-Benz,E-Class E200 CGI,Luxury Sedan,12/27/10 0:00,55800,13850,PARF Car,1796,Auto,112000,1,62502,53923,53923,Available,11/10/18 0:00,11/10/18 0:00,7722 Motors,974,,
Mercedes-Benz E-Class E200 CGI,10799,https://www.sgcarmart.com/used_cars/info.php?ID=776109&DL=3426,776109,3426,Mercedes-Benz,E-Class E200 CGI,Luxury Sedan,11/11/10 0:00,53800,13720,PARF Car,1796,Auto,109000,1,43501,53923,53923,Available,10/10/18 0:00,11/23/18 0:00,SG Car Choice Pte Ltd,974, Premium Ad Car,
Mercedes-Benz E-Class E200 CGI,5093,https://www.sgcarmart.com/used_cars/info.php?ID=784893&DL=3153,784893,3153,Mercedes-Benz,E-Class E200 CGI,Luxury Sedan,10/22/10 0:00,52800,13590,PARF Car,1796,Auto,119378,2,42901,53923,53923,Available,11/19/18 0:00,11/27/18 0:00,Car House Pte Ltd,974,,
Mercedes-Benz E-Class E200 CGI,8590,https://www.sgcarmart.com/used_cars/info.php?ID=781343&DL=1079,781343,1079,Mercedes-Benz,E-Class E200 CGI,Luxury Sedan,10/15/10 0:00,55800,15320,PARF Car,1796,Auto,0,1,42501,53923,53923,Available,11/2/18 0:00,11/17/18 0:00,Faster Auto Trading,974,,
Mercedes-Benz E-Class E200 CGI,11175,https://www.sgcarmart.com/used_cars/info.php?ID=774740&DL=3034,774740,3034,Mercedes-Benz,E-Class E200 CGI,Luxury Sedan,7/8/10 0:00,49900,15090,PARF Car,1796,Auto,103000,1,43003,51195,51195,Available,10/4/18 0:00,11/27/18 0:00,SG Car Consign Pte Ltd,974, Premium Ad Car,
Mercedes-Benz E-Class E200 CGI,8100,https://www.sgcarmart.com/used_cars/info.php?ID=779292&DL=2191,779292,2191,Mercedes-Benz,E-Class E200 CGI,Luxury Sedan,10/8/09 0:00,48800,26970,PARF Car,1796,Auto,130000,3,0,51202,51202,Available,11/5/18 0:00,11/22/18 0:00,William Lee Car Aircon Engineering,974,,
Mercedes-Benz E-Class E200 Coupe,4761,https://www.sgcarmart.com/used_cars/info.php?ID=785115&DL=3403,785115,3403,Mercedes-Benz,E-Class E200 Coupe,Sports Car,6/30/15 0:00,149800,17590,PARF Car,1991,Auto,65000,1,71509,55916,67649,Available,11/20/18 0:00,11/20/18 0:00,Regal Motoring Pte Ltd,1202,,
Mercedes-Benz E-Class E200 Coupe,5703,https://www.sgcarmart.com/used_cars/info.php?ID=779772&DL=2334,779772,2334,Mercedes-Benz,E-Class E200 Coupe,Sports Car,12/26/14 0:00,133666,18050,PARF Car,1991,Auto,59000,1,65001,43440,47816,Available,11/17/18 0:00,11/17/18 0:00,Privilege Motors Pte Ltd,1202,,
Mercedes-Benz E-Class E200 Coupe,8273,https://www.sgcarmart.com/used_cars/info.php?ID=781700&DL=1213,781700,1213,Mercedes-Benz,E-Class E200 Coupe,Sports Car,7/9/14 0:00,126800,18320,PARF Car,1991,Auto,66662,1,65700,43440,47816,Available,11/4/18 0:00,11/27/18 0:00,Republic Auto,1202,,
Mercedes-Benz E-Class E200 Coupe,718,https://www.sgcarmart.com/used_cars/info.php?ID=786574&DL=1000,786574,1000,Mercedes-Benz,E-Class E200 Coupe,Sports Car,4/16/12 0:00,74000,14100,PARF Car,1796,Auto,105000,2,80101,52580,52580,Available,11/26/18 0:00,11/26/18 0:00,,974, Direct Owner Sale,
Mercedes-Benz E-Class E200 Exclusive,3211,https://www.sgcarmart.com/used_cars/info.php?ID=783256&DL=3049,783256,3049,Mercedes-Benz,E-Class E200 Exclusive,Luxury Sedan,2/24/17 0:00,194000,18990,PARF Car,1991,Auto,9000,1,53001,57065,74717,Available,11/23/18 0:00,11/23/18 0:00,Motorist Pte Ltd,1202, Consignment Car, Low Mileage Car
Mercedes-Benz E-Class E200 Exclusive,2734,https://www.sgcarmart.com/used_cars/info.php?ID=761232&DL=1353,761232,1353,Mercedes-Benz,E-Class E200 Exclusive,Luxury Sedan,11/14/16 0:00,179800,18200,PARF Car,1991,Auto,21633,1,56500,54238,69629,Available,11/24/18 0:00,11/24/18 0:00,Le Motor Enterprise,1202, Premium Ad Car,
Mercedes-Benz E-Class E200 Exclusive,8037,https://www.sgcarmart.com/used_cars/info.php?ID=782121&DL=1079,782121,1079,Mercedes-Benz,E-Class E200 Exclusive,Luxury Sedan,11/3/16 0:00,178800,18250,PARF Car,1991,Auto,49000,1,55201,53268,67883,Available,11/6/18 0:00,11/12/18 0:00,Faster Auto Trading,1202,,
Mercedes-Benz E-Class E200 Exclusive,11744,https://www.sgcarmart.com/used_cars/info.php?ID=762185&DL=3405,762185,3405,Mercedes-Benz,E-Class E200 Exclusive,Luxury Sedan,9/16/16 0:00,243000,26430,PARF Car,1991,Auto,80,1,56500,56444,73600,Available,9/24/18 0:00,10/11/18 0:00,Car Empire Automobiles Pte Ltd,1202, Low Mileage Car,
Mercedes-Benz E-Class E200 NGT,2824,https://www.sgcarmart.com/used_cars/info.php?ID=777412&DL=2494,777412,2494,Mercedes-Benz,E-Class E200 NGT,Luxury Sedan,5/20/09 0:00,27000,,PARF Car,1796,Auto,0,3,5700,55025,37051,Available,11/24/18 0:00,11/24/18 0:00,Bee Huat Credit,974,,
Mercedes-Benz E-Class E200d SE Premium,9772,https://www.sgcarmart.com/used_cars/info.php?ID=755155&DL=3318,755155,3318,Mercedes-Benz,E-Class E200d SE Premium,Luxury Sedan,12/19/17 0:00,182800,17770,PARF Car,1950,Auto,0,1,54334,47512,43517,Available,10/22/18 0:00,11/1/18 0:00,San Hup Bee (S) Pte Ltd,1834, Almost New Car, Premium Ad Car
Mercedes-Benz E-Class E200d SE Premium,4361,https://www.sgcarmart.com/used_cars/info.php?ID=785397&DL=1000,785397,1000,Mercedes-Benz,E-Class E200d SE Premium,Luxury Sedan,12/7/17 0:00,179800,17570,PARF Car,1950,Auto,14500,1,57390,46679,42351,Available,11/21/18 0:00,11/22/18 0:00,,1834, Direct Owner Sale, Almost New Car
